订单编号,总金额,买家实际支付金额,收货地址 ,订单创建时间,订单付款时间 ,退款金额
4074,38.0,38.0,四川省,2020-02-09 15:15:29,2020-02-09 15:15:35,0.0
4075,38.0,38.0,黑龙江省,2020-02-09 15:12:23,2020-02-09 15:12:31,0.0
4076,76.0,76.0,浙江省,2020-02-09 15:12:12,2020-02-09 15:12:25,0.0
4077,76.0,0.0,广西壮族自治区,2020-02-09 15:11:46,2020-02-09 15:16:31,76.0
4078,76.0,0.0,浙江省,2020-02-09 15:08:25,,0.0
4079,190.0,190.0,黑龙江省,2020-02-09 15:08:16,2020-02-09 15:08:21,0.0
4080,38.0,38.0,黑龙江省,2020-02-09 15:07:20,2020-02-09 15:07:25,0.0
4081,76.0,76.0,辽宁省,2020-02-09 15:06:13,2020-02-09 15:06:21,0.0
4082,76.0,76.0,辽宁省,2020-02-09 15:05:22,2020-02-09 15:05:26,0.0
4083,38.0,38.0,上海,2020-02-09 15:05:11,2020-02-09 15:05:17,0.0
4084,114.0,114.0,上海,2020-02-09 15:02:08,2020-02-09 15:02:13,0.0
4085,38.0,0.0,湖南省,2020-02-09 15:01:20,2020-02-09 15:01:26,38.0
4086,152.0,152.0,北京,2020-02-09 15:01:00,2020-02-09 15:01:09,0.0
4087,152.0,0.0,广西壮族自治区,2020-02-09 14:59:13,2020-02-09 14:59:18,152.0
4088,152.0,152.0,上海,2020-02-09 14:58:19,2020-02-09 14:58:24,0.0
4089,38.0,38.0,上海,2020-02-09 14:58:06,2020-02-09 14:58:14,0.0
4090,152.0,0.0,广东省,2020-02-09 14:57:10,2020-02-09 14:57:18,152.0
4091,76.0,76.0,北京,2020-02-09 14:56:50,2020-02-09 14:57:00,0.0
4092,76.0,76.0,上海,2020-02-09 14:56:34,2020-02-09 14:56:37,0.0
4093,152.0,152.0,重庆,2020-02-09 14:45:27,2020-02-09 14:45:36,0.0
4094,38.0,38.0,山东省,2020-02-09 14:43:08,2020-02-09 14:43:55,0.0
4095,114.0,114.0,江苏省,2020-02-09 14:39:41,2020-02-09 14:39:49,0.0
4096,38.0,38.0,四川省,2020-02-09 14:39:35,2020-02-09 14:39:46,0.0
4097,152.0,152.0,重庆,2020-02-09 14:38:59,2020-02-09 14:39:10,0.0
4098,38.0,0.0,山东省,2020-02-09 14:38:56,,0.0
4099,76.0,76.0,北京,2020-02-09 14:29:18,2020-02-09 14:29:25,0.0
4100,38.0,38.0,北京,2020-02-09 14:27:18,2020-02-09 14:27:27,0.0
4101,152.0,0.0,陕西省,2020-02-09 14:24:47,,0.0
4102,38.0,38.0,山东省,2020-02-09 14:24:03,2020-02-09 14:24:14,0.0
4103,38.0,38.0,浙江省,2020-02-09 14:23:50,2020-02-09 14:27:10,0.0
4104,152.0,152.0,广东省,2020-02-09 14:19:53,2020-02-09 14:20:00,0.0
4105,380.0,380.0,贵州省,2020-02-09 14:19:32,2020-02-09 14:19:38,0.0
4106,38.0,0.0,广东省,2020-02-09 14:16:34,2020-02-09 14:16:36,38.0
4107,38.0,0.0,广东省,2020-02-09 14:13:40,,0.0
4108,38.0,38.0,上海,2020-02-09 14:13:24,2020-02-09 14:13:29,0.0
4109,76.0,76.0,上海,2020-02-09 14:13:07,2020-02-09 14:13:12,0.0
4110,38.0,38.0,山东省,2020-02-09 14:12:00,2020-02-09 14:12:08,0.0
4111,152.0,152.0,江苏省,2020-02-09 14:10:56,2020-02-09 14:11:00,0.0
4112,76.0,76.0,山东省,2020-02-09 14:09:41,2020-02-09 14:09:49,0.0
4113,38.0,38.0,上海,2020-02-09 14:08:33,2020-02-09 14:08:40,0.0
4114,38.0,38.0,上海,2020-02-09 14:08:33,2020-02-09 14:08:41,0.0
4115,38.0,38.0,江苏省,2020-02-09 14:08:21,2020-02-09 14:08:25,0.0
4116,38.0,38.0,重庆,2020-02-09 14:08:07,2020-02-09 14:08:11,0.0
4117,114.0,114.0,上海,2020-02-09 14:06:46,2020-02-09 14:07:00,0.0
4118,76.0,76.0,北京,2020-02-09 14:06:11,2020-02-09 14:06:16,0.0
4119,76.0,0.0,四川省,2020-02-09 14:06:03,2020-02-09 14:06:14,76.0
4120,76.0,0.0,上海,2020-02-09 14:04:50,2020-02-09 14:05:07,76.0
4121,76.0,76.0,北京,2020-02-09 14:04:21,2020-02-09 14:04:39,0.0
4122,76.0,76.0,四川省,2020-02-09 14:02:35,2020-02-09 14:02:39,0.0
4123,38.0,38.0,黑龙江省,2020-02-09 14:01:14,2020-02-09 14:01:19,0.0
4124,38.0,38.0,北京,2020-02-09 14:00:27,2020-02-09 14:00:41,0.0
4125,38.0,0.0,浙江省,2020-02-09 14:00:26,2020-02-09 14:00:30,38.0
4126,114.0,0.0,上海,2020-02-09 14:00:10,,0.0
4127,76.0,0.0,吉林省,2020-02-09 14:00:05,,0.0
4128,190.0,190.0,上海,2020-02-09 14:00:05,2020-02-09 14:00:11,0.0
4129,38.0,38.0,广东省,2020-02-09 13:59:23,2020-02-09 13:59:29,0.0
4130,76.0,0.0,北京,2020-02-09 13:58:13,,0.0
4131,38.0,38.0,上海,2020-02-09 13:54:58,2020-02-09 13:55:05,0.0
4132,38.0,38.0,北京,2020-02-09 13:51:53,2020-02-09 14:20:28,0.0
4133,38.0,0.0,北京,2020-02-09 13:51:25,2020-02-09 14:20:28,38.0
4134,114.0,114.0,上海,2020-02-09 13:49:38,2020-02-09 13:49:47,0.0
4135,114.0,114.0,安徽省,2020-02-09 13:48:33,2020-02-09 13:48:51,0.0
4136,71.0,71.0,重庆,2020-02-09 13:46:54,2020-02-09 13:47:00,0.0
4137,76.0,76.0,江苏省,2020-02-09 13:46:07,2020-02-09 13:46:12,0.0
4138,38.0,38.0,四川省,2020-02-09 13:42:39,2020-02-09 13:42:44,0.0
4139,76.0,0.0,江苏省,2020-02-09 13:32:42,2020-02-09 13:32:50,76.0
4140,76.0,0.0,四川省,2020-02-09 13:30:45,2020-02-09 13:30:48,76.0
4141,38.0,38.0,广东省,2020-02-09 13:30:45,2020-02-09 13:31:00,0.0
4142,76.0,76.0,上海,2020-02-09 13:29:00,2020-02-09 13:29:46,0.0
4143,76.0,76.0,广东省,2020-02-09 13:25:34,2020-02-09 13:26:08,0.0
4144,76.0,0.0,河北省,2020-02-09 13:23:52,2020-02-09 13:24:00,76.0
4145,76.0,0.0,四川省,2020-02-09 13:23:50,2020-02-09 13:23:53,76.0
4146,76.0,0.0,北京,2020-02-09 13:23:44,2020-02-09 13:23:52,76.0
4147,114.0,114.0,广西壮族自治区,2020-02-09 13:23:42,2020-02-09 13:23:54,0.0
4148,38.0,38.0,广西壮族自治区,2020-02-09 13:22:05,2020-02-09 13:22:10,0.0
4149,38.0,0.0,上海,2020-02-09 13:21:17,,0.0
4150,76.0,76.0,上海,2020-02-09 13:20:23,2020-02-09 13:20:30,0.0
4151,76.0,0.0,安徽省,2020-02-09 13:18:56,,0.0
4152,76.0,0.0,广东省,2020-02-09 13:18:28,2020-02-09 13:18:34,76.0
4153,22.0,22.0,上海,2020-02-09 13:18:18,2020-02-09 13:18:20,0.0
4154,76.0,76.0,四川省,2020-02-09 13:18:13,2020-02-09 13:18:20,0.0
4155,76.0,0.0,上海,2020-02-09 13:18:09,2020-02-09 13:18:14,76.0
4156,38.0,0.0,江西省,2020-02-09 13:17:59,2020-02-09 13:18:03,38.0
4157,22.0,0.0,上海,2020-02-09 13:17:48,,0.0
4158,76.0,76.0,广东省,2020-02-09 13:17:35,2020-02-09 13:17:41,0.0
4159,38.0,0.0,湖南省,2020-02-09 13:17:02,2020-02-09 13:17:08,38.0
4160,38.0,0.0,上海,2020-02-09 13:16:28,2020-02-09 13:16:33,38.0
4161,76.0,76.0,海南省,2020-02-09 13:16:20,2020-02-09 13:16:42,0.0
4162,114.0,114.0,上海,2020-02-09 13:15:26,2020-02-09 13:15:31,0.0
4163,38.0,0.0,上海,2020-02-09 13:14:35,2020-02-09 13:14:41,38.0
4164,76.0,0.0,上海,2020-02-09 13:14:11,,0.0
4165,76.0,0.0,四川省,2020-02-09 13:13:33,,0.0
4166,114.0,0.0,上海,2020-02-09 13:12:14,,0.0
4167,152.0,0.0,上海,2020-02-09 13:11:58,,0.0
4168,950.0,950.0,陕西省,2020-02-09 13:10:17,2020-02-09 13:10:25,0.0
4169,76.0,76.0,上海,2020-02-09 13:08:15,2020-02-09 13:08:19,0.0
4170,38.0,38.0,湖南省,2020-02-09 13:06:33,2020-02-09 13:06:40,0.0
4171,38.0,38.0,重庆,2020-02-09 13:04:49,2020-02-09 13:05:05,0.0
4172,1140.0,0.0,陕西省,2020-02-09 13:04:15,,0.0
4173,38.0,0.0,河南省,2020-02-09 13:02:56,2020-02-09 13:03:04,38.0
4174,76.0,76.0,上海,2020-02-09 13:00:42,2020-02-09 13:00:51,0.0
4175,76.0,0.0,上海,2020-02-09 12:59:50,,0.0
4176,76.0,76.0,广东省,2020-02-09 12:59:32,2020-02-09 12:59:43,0.0
4177,152.0,152.0,陕西省,2020-02-09 12:57:59,2020-02-09 12:58:13,0.0
4178,38.0,38.0,北京,2020-02-09 12:57:11,2020-02-09 12:57:19,0.0
4179,76.0,76.0,江苏省,2020-02-09 12:56:11,2020-02-09 12:56:21,0.0
4180,76.0,0.0,辽宁省,2020-02-09 12:55:44,,0.0
4181,38.0,0.0,上海,2020-02-09 12:53:36,2020-02-09 12:53:42,38.0
4182,38.0,38.0,上海,2020-02-09 12:51:23,2020-02-09 12:51:27,0.0
4183,38.0,38.0,四川省,2020-02-09 12:50:06,2020-02-09 12:50:23,0.0
4184,76.0,76.0,上海,2020-02-09 12:49:36,2020-02-09 12:49:46,0.0
4185,38.0,38.0,江苏省,2020-02-09 12:46:24,2020-02-09 12:46:31,0.0
4186,38.0,38.0,上海,2020-02-09 12:45:50,2020-02-09 12:45:54,0.0
4187,38.0,0.0,江苏省,2020-02-09 12:45:49,2020-02-09 12:45:57,38.0
4188,38.0,0.0,上海,2020-02-09 12:43:04,2020-02-09 12:43:08,38.0
4189,38.0,0.0,上海,2020-02-09 12:42:33,2020-02-09 12:42:36,38.0
4190,76.0,76.0,广东省,2020-02-09 12:38:11,2020-02-09 12:38:17,0.0
4191,76.0,76.0,上海,2020-02-09 12:38:05,2020-02-09 12:38:09,0.0
4192,38.0,0.0,福建省,2020-02-09 12:35:11,2020-02-09 12:35:21,38.0
4193,38.0,38.0,安徽省,2020-02-09 12:33:16,2020-02-09 12:33:58,0.0
4194,76.0,76.0,广东省,2020-02-09 12:31:54,2020-02-09 12:32:03,0.0
4195,38.0,0.0,广东省,2020-02-09 12:31:38,2020-02-09 12:31:43,38.0
4196,38.0,0.0,内蒙古自治区,2020-02-09 12:31:09,,0.0
4197,38.0,38.0,辽宁省,2020-02-09 12:30:29,2020-02-09 12:30:50,0.0
4198,38.0,38.0,上海,2020-02-09 12:29:23,2020-02-09 12:29:30,0.0
4199,76.0,0.0,内蒙古自治区,2020-02-09 12:28:16,,0.0
4200,38.0,0.0,广东省,2020-02-09 12:28:10,,0.0
4201,38.0,0.0,广东省,2020-02-09 12:27:32,,0.0
4202,76.0,76.0,江苏省,2020-02-09 12:27:11,2020-02-09 12:27:21,0.0
4203,38.0,38.0,黑龙江省,2020-02-09 12:26:07,2020-02-09 12:26:12,0.0
4204,38.0,38.0,浙江省,2020-02-09 12:22:42,2020-02-09 12:22:47,0.0
4205,76.0,76.0,天津,2020-02-09 12:22:19,2020-02-09 12:22:29,0.0
4206,38.0,38.0,浙江省,2020-02-09 12:19:45,2020-02-09 12:19:49,0.0
4207,38.0,0.0,浙江省,2020-02-09 12:19:24,,0.0
4208,38.0,0.0,上海,2020-02-09 12:17:42,2020-02-09 12:17:49,38.0
4209,76.0,76.0,山东省,2020-02-09 12:16:38,2020-02-09 12:16:55,0.0
4210,38.0,0.0,上海,2020-02-09 12:15:52,2020-02-09 12:16:02,38.0
4211,114.0,114.0,四川省,2020-02-09 12:15:16,2020-02-09 12:15:30,0.0
4212,152.0,152.0,上海,2020-02-09 12:10:34,2020-02-09 12:10:44,0.0
4213,152.0,152.0,吉林省,2020-02-09 12:09:28,2020-02-09 12:09:32,0.0
4214,76.0,0.0,浙江省,2020-02-09 12:05:44,2020-02-09 12:05:49,76.0
4215,38.0,0.0,甘肃省,2020-02-09 12:02:25,,0.0
4216,38.0,38.0,上海,2020-02-09 12:00:07,2020-02-09 12:00:14,0.0
4217,152.0,152.0,广东省,2020-02-09 11:59:34,2020-02-09 11:59:43,0.0
4218,38.0,0.0,浙江省,2020-02-09 11:59:07,,0.0
4219,38.0,38.0,北京,2020-02-09 11:54:52,2020-02-09 11:55:05,0.0
4220,38.0,38.0,甘肃省,2020-02-09 11:54:44,2020-02-09 11:54:57,0.0
4221,76.0,0.0,黑龙江省,2020-02-09 11:51:59,2020-02-09 11:52:11,76.0
4222,76.0,76.0,山东省,2020-02-09 11:50:46,2020-02-09 11:50:50,0.0
4223,76.0,76.0,浙江省,2020-02-09 11:46:16,2020-02-09 11:46:31,0.0
4224,38.0,38.0,北京,2020-02-09 11:40:59,2020-02-09 11:41:03,0.0
4225,38.0,38.0,内蒙古自治区,2020-02-09 11:36:07,2020-02-09 11:36:25,0.0
4226,114.0,114.0,山东省,2020-02-09 11:32:51,2020-02-09 11:32:58,0.0
4227,76.0,0.0,海南省,2020-02-09 11:31:15,2020-02-09 11:31:28,76.0
4228,76.0,0.0,海南省,2020-02-09 11:28:32,2020-02-09 11:28:42,76.0
4229,76.0,76.0,天津,2020-02-09 11:27:23,2020-02-09 11:27:33,0.0
4230,152.0,0.0,河南省,2020-02-09 11:21:10,2020-02-09 11:21:14,152.0
4231,38.0,0.0,浙江省,2020-02-09 11:18:03,2020-02-09 11:18:08,38.0
4232,38.0,0.0,北京,2020-02-09 11:14:38,,0.0
4233,38.0,38.0,天津,2020-02-09 11:12:51,2020-02-09 11:12:57,0.0
4234,76.0,76.0,北京,2020-02-09 11:12:47,2020-02-09 11:12:53,0.0
4235,38.0,0.0,北京,2020-02-09 11:11:17,,0.0
4236,38.0,38.0,云南省,2020-02-09 11:04:13,2020-02-09 11:04:33,0.0
4237,76.0,76.0,云南省,2020-02-09 10:55:26,2020-02-09 12:01:08,0.0
4238,38.0,0.0,上海,2020-02-09 10:53:27,2020-02-09 10:53:42,38.0
4239,38.0,0.0,上海,2020-02-09 10:51:43,,0.0
4240,38.0,38.0,辽宁省,2020-02-09 10:50:26,2020-02-09 10:50:42,0.0
4241,38.0,38.0,辽宁省,2020-02-07 14:43:04,2020-02-07 14:43:11,0.0
4242,114.0,0.0,河北省,2020-02-07 14:39:07,2020-02-07 14:39:17,114.0
4243,76.0,76.0,广东省,2020-02-07 14:38:55,2020-02-07 14:39:07,0.0
4244,114.0,0.0,河北省,2020-02-07 14:38:29,,0.0
4245,152.0,0.0,浙江省,2020-02-07 14:38:05,2020-02-07 14:38:13,152.0
4246,114.0,0.0,福建省,2020-02-07 14:38:04,,0.0
4247,76.0,76.0,广东省,2020-02-07 14:33:19,2020-02-07 14:33:32,0.0
4248,38.0,38.0,江苏省,2020-02-07 14:31:52,2020-02-07 14:31:57,0.0
4249,38.0,0.0,江苏省,2020-02-07 14:31:28,,0.0
4250,76.0,0.0,上海,2020-02-07 14:23:11,2020-02-07 14:23:16,76.0
4251,76.0,0.0,安徽省,2020-02-07 14:16:21,2020-02-07 14:16:38,76.0
4252,76.0,0.0,安徽省,2020-02-07 14:15:33,2020-02-07 14:15:40,76.0
4253,38.0,38.0,广东省,2020-02-07 14:12:30,2020-02-07 14:31:14,0.0
4254,38.0,0.0,江苏省,2020-02-07 14:03:24,2020-02-07 14:03:33,38.0
4255,38.0,0.0,广东省,2020-02-07 13:54:57,2020-02-07 13:55:01,38.0
4256,38.0,38.0,辽宁省,2020-02-07 13:54:00,2020-02-07 13:54:06,0.0
4257,38.0,38.0,广东省,2020-02-07 13:48:29,2020-02-07 13:50:36,0.0
4258,38.0,38.0,湖南省,2020-02-07 13:47:27,2020-02-07 13:53:28,0.0
4259,38.0,0.0,广东省,2020-02-07 13:46:55,2020-02-07 13:47:01,38.0
4260,152.0,0.0,上海,2020-02-07 13:45:27,2020-02-07 13:45:34,152.0
4261,76.0,76.0,湖南省,2020-02-07 13:45:10,2020-02-07 13:45:18,0.0
4262,38.0,0.0,湖南省,2020-02-07 13:43:11,,0.0
4263,71.0,71.0,四川省,2020-02-07 13:43:09,2020-02-07 13:49:43,0.0
4264,76.0,76.0,广东省,2020-02-07 13:39:25,2020-02-07 13:39:36,0.0
4265,38.0,38.0,山西省,2020-02-07 13:37:21,2020-02-07 13:37:24,0.0
4266,38.0,38.0,上海,2020-02-07 13:37:20,2020-02-07 13:37:23,0.0
4267,38.0,0.0,湖南省,2020-02-07 13:36:19,2020-02-07 13:36:24,38.0
4268,76.0,76.0,上海,2020-02-07 13:34:43,2020-02-07 13:34:51,0.0
4269,38.0,38.0,广东省,2020-02-07 13:34:42,2020-02-07 13:34:53,0.0
4270,76.0,0.0,湖南省,2020-02-07 13:30:54,2020-02-07 13:31:03,76.0
4271,76.0,0.0,湖南省,2020-02-07 13:28:10,2020-02-07 13:28:22,76.0
4272,76.0,76.0,吉林省,2020-02-07 13:27:52,2020-02-07 13:28:02,0.0
4273,114.0,0.0,湖南省,2020-02-07 13:21:15,2020-02-07 13:21:28,114.0
4274,76.0,76.0,上海,2020-02-07 13:17:06,2020-02-07 13:17:13,0.0
4275,38.0,38.0,上海,2020-02-07 13:17:02,2020-02-07 13:17:06,0.0
4276,76.0,0.0,湖南省,2020-02-07 13:16:43,2020-02-07 13:16:50,76.0
4277,38.0,38.0,北京,2020-02-07 13:16:40,2020-02-08 10:03:21,0.0
4278,38.0,0.0,上海,2020-02-07 13:16:29,2020-02-07 13:16:34,38.0
4279,76.0,0.0,浙江省,2020-02-07 13:15:31,2020-02-07 13:15:59,76.0
4280,38.0,0.0,浙江省,2020-02-07 13:11:45,2020-02-07 13:12:21,38.0
4281,38.0,0.0,上海,2020-02-07 13:10:41,2020-02-07 13:10:47,38.0
4282,456.0,0.0,陕西省,2020-02-07 13:09:00,,0.0
4283,114.0,0.0,上海,2020-02-07 13:08:57,,0.0
4284,304.0,0.0,陕西省,2020-02-07 13:07:55,2020-02-08 11:14:56,304.0
4285,76.0,76.0,湖南省,2020-02-07 13:07:30,2020-02-07 13:07:37,0.0
4286,38.0,0.0,浙江省,2020-02-07 13:01:14,2020-02-07 13:08:22,38.0
4287,76.0,0.0,上海,2020-02-07 13:01:03,,0.0
4288,76.0,76.0,吉林省,2020-02-07 12:56:16,2020-02-07 12:56:26,0.0
4289,76.0,76.0,湖南省,2020-02-07 12:46:32,2020-02-07 12:46:37,0.0
4290,76.0,76.0,贵州省,2020-02-07 12:41:40,2020-02-07 12:41:56,0.0
4291,76.0,0.0,上海,2020-02-07 12:39:17,2020-02-07 12:39:22,76.0
4292,38.0,28.0,上海,2020-02-07 12:33:22,2020-02-07 12:33:27,10.0
4293,104.0,0.0,上海,2020-02-07 12:33:18,2020-02-07 12:33:21,104.0
4294,38.0,0.0,浙江省,2020-02-07 12:30:15,2020-02-07 12:31:40,38.0
4295,76.0,76.0,浙江省,2020-02-07 12:29:22,2020-02-07 12:29:31,0.0
4296,38.0,0.0,山西省,2020-02-07 12:15:42,,0.0
4297,152.0,0.0,上海,2020-02-07 12:14:30,2020-02-07 12:14:50,152.0
4298,190.0,0.0,上海,2020-02-07 12:08:04,,0.0
4299,38.0,38.0,广东省,2020-02-07 11:56:16,2020-02-07 11:56:24,0.0
4300,76.0,0.0,广东省,2020-02-07 11:54:47,2020-02-07 11:55:04,76.0
4301,76.0,0.0,辽宁省,2020-02-07 11:54:38,2020-02-07 11:54:47,76.0
4302,38.0,0.0,北京,2020-02-07 11:40:49,2020-02-07 11:40:57,38.0
4303,114.0,114.0,上海,2020-02-07 11:38:21,2020-02-07 11:38:25,0.0
4304,152.0,0.0,湖南省,2020-02-07 11:33:24,2020-02-07 11:33:30,152.0
4305,114.0,114.0,上海,2020-02-07 11:32:49,2020-02-07 11:32:55,0.0
4306,114.0,114.0,上海,2020-02-07 11:32:06,2020-02-07 11:32:13,0.0
4307,76.0,0.0,贵州省,2020-02-07 11:26:07,2020-02-07 11:26:15,76.0
4308,38.0,38.0,上海,2020-02-07 11:25:05,2020-02-07 11:25:15,0.0
4309,190.0,0.0,福建省,2020-02-07 11:25:02,2020-02-07 11:25:08,190.0
4310,38.0,0.0,江苏省,2020-02-07 11:24:28,2020-02-07 11:24:36,38.0
4311,228.0,228.0,上海,2020-02-07 11:23:50,2020-02-07 11:23:59,0.0
4312,114.0,114.0,上海,2020-02-07 11:19:39,2020-02-07 11:19:45,0.0
4313,266.0,266.0,山东省,2020-02-07 11:19:30,2020-02-07 11:19:59,0.0
4314,76.0,76.0,江苏省,2020-02-07 11:18:25,2020-02-07 11:18:31,0.0
4315,76.0,0.0,上海,2020-02-07 11:16:01,2020-02-07 11:16:07,76.0
4316,38.0,0.0,湖南省,2020-02-07 11:10:40,2020-02-07 11:10:42,38.0
4317,38.0,0.0,浙江省,2020-02-07 11:09:34,2020-02-07 11:09:36,38.0
4318,76.0,0.0,上海,2020-02-07 11:09:14,2020-02-07 11:09:18,76.0
4319,38.0,38.0,云南省,2020-02-07 11:04:49,2020-02-07 11:04:55,0.0
4320,76.0,0.0,云南省,2020-02-07 11:01:49,2020-02-07 11:01:58,76.0
4321,38.0,0.0,江苏省,2020-02-07 10:56:03,2020-02-07 10:56:11,38.0
4322,38.0,38.0,内蒙古自治区,2020-02-07 10:50:11,2020-02-07 10:50:16,0.0
4323,76.0,0.0,广东省,2020-02-07 10:48:57,2020-02-07 10:49:02,76.0
4324,38.0,0.0,广东省,2020-02-07 10:44:28,2020-02-07 10:44:38,38.0
4325,190.0,0.0,重庆,2020-02-07 10:35:09,2020-02-07 10:35:15,190.0
4326,38.0,38.0,北京,2020-02-07 10:33:48,2020-02-07 10:34:14,0.0
4327,38.0,38.0,广东省,2020-02-07 10:29:56,2020-02-07 10:30:00,0.0
4328,114.0,114.0,天津,2020-02-07 10:29:04,2020-02-07 10:29:11,0.0
4329,76.0,76.0,北京,2020-02-07 10:25:25,2020-02-07 10:25:40,0.0
4330,114.0,114.0,云南省,2020-02-07 10:16:50,2020-02-07 10:17:12,0.0
4331,76.0,0.0,江苏省,2020-02-07 10:16:35,2020-02-07 10:17:23,76.0
4332,114.0,0.0,江苏省,2020-02-07 10:15:53,,0.0
4333,76.0,76.0,广东省,2020-02-07 10:15:01,2020-02-07 10:15:07,0.0
4334,114.0,114.0,云南省,2020-02-07 10:12:53,2020-02-07 10:13:07,0.0
4335,38.0,0.0,四川省,2020-02-07 10:07:47,,0.0
4336,104.0,0.0,上海,2020-02-07 10:03:04,,0.0
4337,38.0,38.0,广东省,2020-02-07 10:00:46,2020-02-07 10:00:50,0.0
4338,38.0,38.0,江苏省,2020-02-07 09:54:45,2020-02-07 09:54:51,0.0
4339,114.0,114.0,上海,2020-02-07 09:51:19,2020-02-07 09:51:26,0.0
4340,38.0,0.0,上海,2020-02-07 09:48:34,2020-02-07 09:48:41,38.0
4341,38.0,0.0,上海,2020-02-07 09:46:13,2020-02-07 09:46:33,38.0
4342,38.0,38.0,江苏省,2020-02-07 09:42:54,2020-02-07 09:43:01,0.0
4343,38.0,0.0,福建省,2020-02-07 09:36:01,,0.0
4344,76.0,76.0,江苏省,2020-02-07 09:32:15,2020-02-07 09:32:19,0.0
4345,76.0,0.0,江苏省,2020-02-07 09:30:19,,0.0
4346,114.0,0.0,广东省,2020-02-07 09:23:30,2020-02-07 09:23:43,114.0
4347,38.0,0.0,广东省,2020-02-07 09:20:45,,0.0
4348,76.0,76.0,福建省,2020-02-07 09:10:06,2020-02-07 09:10:14,0.0
4349,38.0,38.0,江苏省,2020-02-07 09:06:15,2020-02-07 09:06:20,0.0
4350,38.0,38.0,吉林省,2020-02-07 09:06:07,2020-02-07 09:06:16,0.0
4351,104.0,104.0,天津,2020-02-07 09:03:35,2020-02-07 09:04:06,0.0
4352,38.0,38.0,天津,2020-02-07 09:03:07,2020-02-07 19:39:18,0.0
4353,38.0,38.0,青海省,2020-02-07 09:02:09,2020-02-07 09:02:17,0.0
4354,38.0,38.0,江苏省,2020-02-07 09:01:56,2020-02-07 09:02:04,0.0
4355,76.0,0.0,河北省,2020-02-07 08:59:09,2020-02-07 08:59:17,76.0
4356,38.0,38.0,天津,2020-02-07 08:47:56,2020-02-07 19:39:58,0.0
4357,38.0,0.0,四川省,2020-02-07 08:46:39,,0.0
4358,38.0,0.0,四川省,2020-02-07 08:46:27,,0.0
4359,114.0,114.0,上海,2020-02-07 08:41:26,2020-02-07 08:41:33,0.0
4360,76.0,0.0,湖北省,2020-02-07 08:39:54,2020-02-07 08:43:32,76.0
4361,114.0,0.0,广东省,2020-02-07 08:31:58,2020-02-07 08:32:04,114.0
4362,76.0,76.0,北京,2020-02-07 08:31:57,2020-02-07 08:32:03,0.0
4363,38.0,0.0,广东省,2020-02-07 08:30:41,2020-02-07 08:30:50,38.0
4364,76.0,0.0,山西省,2020-02-07 08:19:20,2020-02-07 08:19:27,76.0
4365,76.0,76.0,浙江省,2020-02-07 08:03:40,2020-02-07 08:03:47,0.0
4366,76.0,76.0,湖南省,2020-02-07 08:02:43,2020-02-07 08:02:51,0.0
4367,38.0,0.0,安徽省,2020-02-07 07:47:09,2020-02-07 07:47:16,38.0
4368,38.0,38.0,湖南省,2020-02-07 07:38:18,2020-02-07 07:38:32,0.0
4369,114.0,0.0,浙江省,2020-02-07 07:35:44,2020-02-07 07:35:55,114.0
4370,76.0,0.0,江苏省,2020-02-07 07:28:34,2020-02-07 07:28:47,76.0
4371,114.0,114.0,云南省,2020-02-07 07:28:11,2020-02-07 10:15:15,0.0
4372,76.0,0.0,江苏省,2020-02-07 07:26:17,,0.0
4373,152.0,152.0,四川省,2020-02-07 07:13:59,2020-02-07 07:14:05,0.0
4374,380.0,0.0,上海,2020-02-07 06:37:04,2020-02-07 17:14:25,380.0
4375,228.0,228.0,上海,2020-02-07 06:23:45,2020-02-07 06:23:57,0.0
4376,38.0,38.0,广东省,2020-02-07 05:57:55,2020-02-07 05:59:09,0.0
4377,266.0,266.0,上海,2020-02-07 05:50:52,2020-02-07 05:50:58,0.0
4378,76.0,76.0,河北省,2020-02-07 04:15:33,2020-02-07 04:15:51,0.0
4379,76.0,76.0,河北省,2020-02-07 04:10:59,2020-02-07 04:11:23,0.0
4380,38.0,38.0,上海,2020-02-07 03:52:18,2020-02-07 03:52:22,0.0
4381,114.0,0.0,北京,2020-02-07 02:56:03,2020-02-07 02:56:06,114.0
4382,76.0,76.0,天津,2020-02-07 02:53:50,2020-02-07 02:53:54,0.0
4383,76.0,76.0,北京,2020-02-07 02:45:27,2020-02-07 02:45:32,0.0
4384,38.0,38.0,重庆,2020-02-07 02:41:39,2020-02-07 02:41:48,0.0
4385,38.0,38.0,重庆,2020-02-07 02:40:57,2020-02-07 02:41:20,0.0
4386,38.0,0.0,广东省,2020-02-07 02:28:19,,0.0
4387,114.0,114.0,四川省,2020-02-07 02:21:08,2020-02-07 02:21:13,0.0
4388,38.0,38.0,四川省,2020-02-07 02:03:14,2020-02-07 02:03:19,0.0
4389,114.0,114.0,上海,2020-02-07 01:56:47,2020-02-07 01:56:52,0.0
4390,104.0,104.0,上海,2020-02-07 01:56:32,2020-02-07 01:56:36,0.0
4391,38.0,38.0,四川省,2020-02-07 01:52:38,2020-02-07 01:52:47,0.0
4392,76.0,0.0,辽宁省,2020-02-07 01:51:12,,0.0
4393,114.0,114.0,重庆,2020-02-07 01:46:06,2020-02-07 01:46:10,0.0
4394,76.0,76.0,四川省,2020-02-07 01:38:37,2020-02-07 01:38:42,0.0
