InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
548310,47566,PARTY BUNTING,1,2011-03-30 12:04:00,4.95,,United Kingdom
561324,85130D,BEADED CRYSTAL HEART PINK LARGE,24,2011-07-26 13:45:00,0.79,14414.0,United Kingdom
549977,21932,SCANDINAVIAN PAISLEY PICNIC BAG,4,2011-04-13 14:54:00,2.95,14810.0,United Kingdom
575911,22945,CHRISTMAS METAL TAGS ASSORTED ,24,2011-11-11 16:13:00,0.85,17314.0,United Kingdom
568593,22841,ROUND CAKE TIN VINTAGE GREEN,2,2011-09-28 10:54:00,7.95,13988.0,United Kingdom
579508,82552,WASHROOM METAL SIGN,1,2011-11-29 16:33:00,2.46,,United Kingdom
548864,82567,"AIRLINE LOUNGE,METAL SIGN",1,2011-04-04 14:00:00,2.1,15756.0,United Kingdom
570642,22047,EMPIRE GIFT WRAP,25,2011-10-11 12:41:00,0.42,15024.0,United Kingdom
553197,21671,RED SPOT CERAMIC DRAWER KNOB,2,2011-05-15 14:32:00,1.25,17263.0,United Kingdom
581498,22083,PAPER CHAIN KIT RETROSPOT,2,2011-12-09 10:26:00,5.79,,United Kingdom
567794,22381,TOY TIDY PINK POLKADOT,5,2011-09-22 11:41:00,2.1,17581.0,United Kingdom
576860,22971,QUEENS GUARD COFFEE MUG,6,2011-11-16 15:58:00,2.55,17602.0,United Kingdom
541423,20669,RED HEART LUGGAGE TAG,1,2011-01-17 17:54:00,2.46,,United Kingdom
549295,21851,LILAC DIAMANTE PEN IN GIFT BOX,1,2011-04-07 19:49:00,4.13,,United Kingdom
560228,22995,TRAVEL CARD WALLET SUKI,24,2011-07-15 17:29:00,0.42,17750.0,United Kingdom
538998,84952C,MIRROR LOVE BIRD T-LIGHT HOLDER,72,2010-12-15 12:08:00,1.25,15061.0,United Kingdom
541592,22834,HAND WARMER BABUSHKA DESIGN,5,2011-01-19 15:08:00,1.63,,United Kingdom
551270,22319,HAIRCLIPS FORTIES FABRIC ASSORTED,12,2011-04-27 12:35:00,0.65,15891.0,United Kingdom
547903,22424,ENAMEL BREAD BIN CREAM,1,2011-03-28 11:59:00,12.75,15039.0,United Kingdom
571666,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,96,2011-10-18 13:02:00,0.72,16422.0,United Kingdom
577694,23534,WALL ART STOP FOR TEA ,2,2011-11-21 11:50:00,5.95,14702.0,United Kingdom
544203,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,2011-02-17 10:30:00,2.55,12362.0,Belgium
562779,21927,BLUE/CREAM STRIPE CUSHION COVER ,15,2011-08-09 12:58:00,1.25,17841.0,United Kingdom
568061,21411,GINGHAM HEART  DOORSTOP RED,1,2011-09-23 13:12:00,4.25,16910.0,United Kingdom
545518,21935,SUKI  SHOULDER BAG,10,2011-03-03 12:24:00,1.65,18218.0,United Kingdom
579711,20777,CHRYSANTHEMUM NOTEBOOK,2,2011-11-30 14:17:00,1.65,15060.0,United Kingdom
559000,22437,SET OF 9 BLACK SKULL BALLOONS,10,2011-07-05 12:15:00,0.85,14099.0,United Kingdom
573175,23293,SET OF 12 FAIRY CAKE BAKING CASES,8,2011-10-28 10:27:00,0.83,15096.0,United Kingdom
566233,23432,PRETTY HANGING QUILTED HEARTS,12,2011-09-11 11:04:00,0.83,12635.0,Germany
567886,85175,CACTI T-LIGHT CANDLES,32,2011-09-22 15:18:00,0.42,12930.0,United Kingdom
575989,23554,LANDMARK FRAME OXFORD STREET,1,2011-11-13 14:20:00,12.5,14698.0,United Kingdom
549276,22900, SET 2 TEA TOWELS I LOVE LONDON ,15,2011-04-07 13:11:00,3.25,16745.0,United Kingdom
554974,22698,PINK REGENCY TEACUP AND SAUCER,3,2011-05-27 17:14:00,2.95,14031.0,United Kingdom
557322,21917,SET 12 KIDS  WHITE CHALK STICKS,24,2011-06-20 09:04:00,0.42,17444.0,Canada
557746,22996,TRAVEL CARD WALLET VINTAGE TICKET,6,2011-06-22 12:24:00,0.42,15059.0,United Kingdom
570287,22568,FELTCRAFT CUSHION OWL,4,2011-10-10 11:37:00,3.75,17425.0,United Kingdom
575477,22567,20 DOLLY PEGS RETROSPOT,1,2011-11-09 16:14:00,2.92,,United Kingdom
566649,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,12,2011-09-14 11:26:00,2.95,18173.0,United Kingdom
C540307,79323B,BLACK CHERRY LIGHTS,-4,2011-01-06 12:58:00,6.75,15823.0,United Kingdom
540026,22032,BOTANICAL LILY GREETING CARD,1,2011-01-04 13:25:00,0.43,,United Kingdom
544406,21896,POTTING SHED TWINE,1,2011-02-18 13:26:00,2.1,16726.0,United Kingdom
574561,22379,RECYCLING BAG RETROSPOT ,1,2011-11-04 15:52:00,4.13,,United Kingdom
565201,20725,LUNCH BAG RED RETROSPOT,10,2011-09-01 16:41:00,1.65,14907.0,United Kingdom
566913,22308,TEA COSY BLUE STRIPE,2,2011-09-15 14:07:00,2.55,17602.0,United Kingdom
543774,82583,HOT BATHS METAL SIGN,72,2011-02-11 15:56:00,1.85,15856.0,United Kingdom
568710,23157,SET OF 6 NATIVITY MAGNETS ,2,2011-09-28 15:42:00,2.08,14649.0,United Kingdom
581219,22900,SET 2 TEA TOWELS I LOVE LONDON ,3,2011-12-08 09:28:00,6.63,,United Kingdom
576191,23352,ROLL WRAP 50'S RED CHRISTMAS ,2,2011-11-14 11:54:00,1.25,17377.0,United Kingdom
538524,22405,MONEY BOX POCKET MONEY DESIGN,1,2010-12-13 09:35:00,2.51,,United Kingdom
564376,85123A,WHITE HANGING HEART T-LIGHT HOLDER,64,2011-08-25 10:25:00,2.55,14196.0,United Kingdom
574340,84378,SET OF 3 HEART COOKIE CUTTERS,2,2011-11-04 10:08:00,1.45,17377.0,United Kingdom
566013,23439,HAND WARMER RED LOVE HEART,12,2011-09-08 12:16:00,2.1,17004.0,United Kingdom
578844,22670,FRENCH WC SIGN BLUE METAL,1,2011-11-25 16:14:00,2.46,,United Kingdom
577519,22440,BALLOON WATER BOMB PACK OF 35,20,2011-11-20 13:20:00,0.42,15044.0,United Kingdom
547383,21504,SKULLS GREETING CARD,12,2011-03-22 15:42:00,0.42,12613.0,Germany
580822,22474,SPACEBOY TV DINNER TRAY,1,2011-12-06 11:33:00,1.95,17884.0,United Kingdom
560271,22621,TRADITIONAL KNITTING NANCY,1,2011-07-17 14:51:00,1.65,16474.0,United Kingdom
541971,90214P,"LETTER ""P"" BLING KEY RING",1,2011-01-24 13:48:00,0.83,,United Kingdom
550613,22920,HERB MARKER BASIL,12,2011-04-19 12:26:00,0.65,16180.0,United Kingdom
538071,90177D,DROP DIAMANTE EARRINGS PURPLE,1,2010-12-09 14:09:00,2.96,,United Kingdom
559923,22025,RING OF ROSES BIRTHDAY CARD,1,2011-07-13 16:07:00,0.83,,United Kingdom
555947,20840,FRENCH FLORAL CUSHION COVER ,12,2011-06-08 10:45:00,0.85,14911.0,EIRE
550625,22333,RETROSPOT PARTY BAG + STICKER SET,48,2011-04-19 14:02:00,1.45,12619.0,Germany
577121,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-11-17 18:29:00,0.55,12681.0,France
556108,21715,GIRLS VINTAGE TIN SEASIDE BUCKET,1,2011-06-08 17:59:00,4.96,,United Kingdom
545459,84832,ZINC WILLIE WINKIE  CANDLE STICK,1,2011-03-02 17:21:00,0.85,17576.0,United Kingdom
547785,21508,VINTAGE KID DOLLY CARD ,24,2011-03-25 11:41:00,0.42,13097.0,United Kingdom
C550494,82001S,VINYL RECORD FRAME SILVER,-1,2011-04-18 14:54:00,3.39,15311.0,United Kingdom
581179,23347,I LOVE LONDON BEAKER,24,2011-12-07 15:43:00,1.25,12471.0,Germany
571441,23300,GARDENERS KNEELING PAD CUP OF TEA ,2,2011-10-17 13:31:00,3.29,14096.0,United Kingdom
578921,23290,SPACEBOY CHILDRENS BOWL,1,2011-11-27 11:57:00,1.25,13596.0,United Kingdom
551152,21814,HEART T-LIGHT HOLDER ,3,2011-04-26 14:47:00,1.45,13230.0,United Kingdom
576926,22055,MINI CAKE STAND  HANGING STRAWBERY,8,2011-11-17 10:59:00,1.65,14113.0,United Kingdom
564757,20727,LUNCH BAG  BLACK SKULL.,1,2011-08-30 10:36:00,4.13,,United Kingdom
555930,84971S,SMALL HEART FLOWERS HOOK ,24,2011-06-08 08:26:00,0.85,14745.0,United Kingdom
547362,47559B,TEA TIME OVEN GLOVE,50,2011-03-22 12:33:00,1.06,13694.0,United Kingdom
570086,22418,10 COLOUR SPACEBOY PEN,24,2011-10-07 11:22:00,0.85,17086.0,United Kingdom
538071,22081,RIBBON REEL FLORA + FAUNA ,2,2010-12-09 14:09:00,3.36,,United Kingdom
569842,23504,PLAYING CARDS JUBILEE UNION JACK,24,2011-10-06 13:28:00,1.25,13426.0,United Kingdom
548171,22433,WATERING CAN GREEN DINOSAUR,12,2011-03-29 13:58:00,1.95,16422.0,United Kingdom
558909,22748,POPPY'S PLAYHOUSE KITCHEN,12,2011-07-05 09:10:00,2.1,13408.0,United Kingdom
573905,23302,KNEELING MAT HOUSEWORK  DESIGN,1,2011-11-01 15:06:00,1.65,16971.0,United Kingdom
570244,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,24,2011-10-09 16:05:00,0.29,14514.0,United Kingdom
568224,23505,PLAYING CARDS I LOVE LONDON ,2,2011-09-26 10:22:00,1.25,17377.0,United Kingdom
569560,22671,FRENCH LAUNDRY SIGN BLUE METAL,12,2011-10-05 09:42:00,1.65,14511.0,United Kingdom
543826,21934,SKULL SHOULDER BAG,1,2011-02-14 09:41:00,3.29,,United Kingdom
578036,22629,SPACEBOY LUNCH BOX ,4,2011-11-22 14:04:00,1.95,16474.0,United Kingdom
558748,22383,LUNCH BAG SUKI DESIGN ,10,2011-07-03 10:23:00,1.65,17800.0,United Kingdom
545582,21156,RETROSPOT CHILDRENS APRON,60,2011-03-04 09:05:00,1.65,13694.0,United Kingdom
558049,90114,SUMMER DAISIES BAG CHARM,1,2011-06-24 14:16:00,2.55,15850.0,United Kingdom
547063,22820,GIFT BAG BIRTHDAY,12,2011-03-20 13:33:00,0.65,14769.0,United Kingdom
565648,84247E,PACK/12 XMAS FUN CARD,1,2011-09-05 16:22:00,2.95,18196.0,United Kingdom
559372,22129,PARTY CONES CANDY TREE DECORATION,12,2011-07-08 10:23:00,0.85,12461.0,Switzerland
576071,85227,SET OF 6 3D KIT CARDS FOR KIDS,2,2011-11-13 16:03:00,0.85,18069.0,United Kingdom
540021,21640,ASSORTED TUTTI FRUTTI  FOB NOTEBOOK,1,2011-01-04 12:51:00,0.85,17841.0,United Kingdom
565674,23395,BELLE JARDINIERE CUSHION COVER,4,2011-09-06 09:49:00,3.75,15271.0,United Kingdom
551718,23066,SMALL DECO JEWELLERY STAND,1,2011-05-03 16:06:00,16.63,,United Kingdom
556636,21069,VINTAGE BILLBOARD TEA MUG,1,2011-06-13 15:30:00,2.46,,United Kingdom
541139,22132,RED LOVE HEART SHAPE CUP,12,2011-01-14 11:05:00,0.85,15213.0,United Kingdom
556484,85053,FRENCH ENAMEL CANDLEHOLDER,1,2011-06-12 13:17:00,2.1,16938.0,United Kingdom
536798,21874,GIN AND TONIC MUG,6,2010-12-02 15:55:00,1.25,17838.0,United Kingdom
548361,22273,FELTCRAFT DOLL MOLLY,6,2011-03-30 15:38:00,2.95,16092.0,United Kingdom
568531,21136,PAINTED METAL PEARS ASSORTED,8,2011-09-27 13:49:00,1.69,16713.0,United Kingdom
555325,22207,FRYING PAN UNION FLAG,1,2011-06-02 11:02:00,8.29,,United Kingdom
551426,22549,PICTURE DOMINOES,12,2011-04-28 14:39:00,1.45,14022.0,United Kingdom
575087,22412,METAL SIGN NEIGHBOURHOOD WITCH ,1,2011-11-08 13:57:00,2.1,16549.0,United Kingdom
568993,23344,JUMBO BAG 50'S CHRISTMAS ,10,2011-09-29 16:51:00,2.08,15062.0,United Kingdom
557414,22197,SMALL POPCORN HOLDER,12,2011-06-20 11:42:00,0.85,15840.0,United Kingdom
581217,23562,SET OF 6 RIBBONS PERFECTLY PRETTY  ,2,2011-12-08 09:20:00,5.79,,United Kingdom
543111,22791,T-LIGHT GLASS FLUTED ANTIQUE,6,2011-02-03 12:44:00,1.25,15719.0,United Kingdom
577150,21240,BLUE POLKADOT CUP,7,2011-11-18 09:48:00,1.63,,United Kingdom
552078,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,2011-05-06 11:26:00,2.08,16748.0,United Kingdom
557221,22753,SMALL YELLOW BABUSHKA NOTEBOOK ,1,2011-06-17 13:01:00,0.85,16869.0,United Kingdom
539311,22467,GUMBALL COAT RACK,36,2010-12-16 17:53:00,2.1,14643.0,United Kingdom
579561,22197,POPCORN HOLDER,10,2011-11-30 11:32:00,0.85,16115.0,United Kingdom
555876,22608,PENS ASSORTED FUNKY JEWELED ,36,2011-06-07 15:28:00,0.19,15799.0,United Kingdom
565803,23203,JUMBO BAG VINTAGE DOILY ,20,2011-09-07 10:38:00,2.08,17735.0,United Kingdom
567459,23431,NATURAL HANGING QUILTED HEARTS ,12,2011-09-20 12:21:00,0.83,14221.0,United Kingdom
551395,22030,SWALLOWS GREETING CARD,12,2011-04-28 12:47:00,0.42,14271.0,United Kingdom
544912,22178,VICTORIAN GLASS HANGING T-LIGHT,192,2011-02-24 15:12:00,1.06,18198.0,United Kingdom
554966,22102,MIRROR MOSAIC T-LIGHT HOLDER ,12,2011-05-27 16:17:00,1.65,16034.0,United Kingdom
573413,21993,FLORAL FOLK STATIONERY SET,2,2011-10-30 16:12:00,1.25,15444.0,United Kingdom
537868,22625,RED KITCHEN SCALES,2,2010-12-08 16:49:00,8.5,12433.0,Norway
550994,20726,LUNCH BAG WOODLAND,3,2011-04-21 19:55:00,1.65,14562.0,United Kingdom
565128,21755,LOVE BUILDING BLOCK WORD,18,2011-09-01 12:34:00,5.45,15189.0,United Kingdom
555537,22149,FELTCRAFT 6 FLOWER FRIENDS,1,2011-06-05 12:37:00,2.1,15453.0,United Kingdom
578065,23204,CHARLOTTE BAG APPLES DESIGN,1,2011-11-22 15:41:00,1.63,,United Kingdom
545066,22722,SET OF 6 SPICE TINS PANTRY DESIGN,1,2011-02-27 14:44:00,3.95,13610.0,United Kingdom
558766,22952,60 CAKE CASES VINTAGE CHRISTMAS,24,2011-07-03 13:24:00,0.55,14257.0,United Kingdom
544177,20725,LUNCH BAG RED RETROSPOT,10,2011-02-16 14:27:00,1.65,13001.0,United Kingdom
577490,22947,WOODEN ADVENT CALENDAR RED,1,2011-11-20 12:11:00,7.95,16464.0,United Kingdom
577331,22911,PAPER CHAIN KIT LONDON,1,2011-11-18 14:23:00,2.95,14667.0,United Kingdom
C556966,22072,RED RETROSPOT TEA CUP AND SAUCER ,-2,2011-06-16 09:55:00,3.75,13523.0,United Kingdom
550519,23128,FELTCRAFT BOY JEAN-PAUL KIT,4,2011-04-19 09:31:00,4.95,13141.0,United Kingdom
541258,22913,RED COAT RACK PARIS FASHION,1,2011-01-16 15:30:00,4.95,13634.0,United Kingdom
558339,23031,DRAWER KNOB CRACKLE GLAZE PINK,2,2011-06-28 13:55:00,1.65,16928.0,United Kingdom
578934,22867,HAND WARMER BIRD DESIGN,2,2011-11-27 12:47:00,2.1,14577.0,United Kingdom
541991,22624,IVORY KITCHEN SCALES,2,2011-01-25 09:11:00,8.5,12417.0,Belgium
557764,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,24,2011-06-22 14:21:00,1.25,13089.0,United Kingdom
562553,85032C,CURIOUS IMAGES GIFT WRAP SET,4,2011-08-05 16:34:00,1.63,,United Kingdom
563093,23054,RECYCLED ACAPULCO MAT LAVENDER,1,2011-08-11 17:28:00,16.63,,United Kingdom
573347,23280,FOLDING BUTTERFLY MIRROR HOT PINK ,5,2011-10-30 12:26:00,0.83,13137.0,United Kingdom
572865,23028,DRAWER KNOB CRACKLE GLAZE BLUE,2,2011-10-26 13:01:00,1.65,17841.0,United Kingdom
555923,21131,GOLD STANDING GNOME,1,2011-06-07 17:09:00,8.29,,United Kingdom
545319,21929,JUMBO BAG PINK VINTAGE PAISLEY,10,2011-03-01 14:42:00,1.95,16839.0,United Kingdom
577595,21326,AGED GLASS SILVER T-LIGHT HOLDER,6,2011-11-20 16:12:00,0.65,16399.0,United Kingdom
549988,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,24,2011-04-13 16:43:00,1.25,14367.0,United Kingdom
539220,22844,VINTAGE CREAM DOG FOOD CONTAINER,1,2010-12-16 12:56:00,8.5,,United Kingdom
543399,85015,SET OF 12  VINTAGE POSTCARD SET,1,2011-02-08 11:07:00,2.46,,United Kingdom
580721,21914,BLUE HARMONICA IN BOX ,12,2011-12-05 16:57:00,1.25,15274.0,United Kingdom
537237,22573,STAR WOODEN CHRISTMAS DECORATION,3,2010-12-06 09:58:00,1.66,,United Kingdom
574529,23360,SET 8 CANDLES VINTAGE DOILY,12,2011-11-04 14:06:00,1.95,17233.0,United Kingdom
538566,22342,HOME GARLAND PAINTED ZINC ,1,2010-12-13 11:21:00,3.36,,United Kingdom
550470,22169,FAMILY ALBUM WHITE PICTURE FRAME,1,2011-04-18 13:49:00,16.63,,United Kingdom
576074,21731,RED TOADSTOOL LED NIGHT LIGHT,12,2011-11-13 16:14:00,1.65,13178.0,United Kingdom
545580,22383,LUNCH BAG SUKI DESIGN ,10,2011-03-04 08:43:00,1.65,13931.0,United Kingdom
579399,23429,RED RETRO KITCHEN WALL CLOCK,2,2011-11-29 12:09:00,8.15,13137.0,United Kingdom
548916,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,2011-04-05 10:07:00,0.55,14849.0,United Kingdom
547864,22084,PAPER CHAIN KIT EMPIRE,1,2011-03-27 13:10:00,2.95,15716.0,United Kingdom
565478,22999,TRAVEL CARD WALLET VINTAGE LEAF,6,2011-09-05 11:18:00,0.42,15005.0,United Kingdom
554097,21239,PINK  POLKADOT CUP,8,2011-05-22 13:01:00,0.85,12567.0,France
554126,21731,RED TOADSTOOL LED NIGHT LIGHT,84,2011-05-23 09:14:00,1.65,12431.0,Australia
581147,82567,"AIRLINE LOUNGE,METAL SIGN",1,2011-12-07 14:01:00,2.1,16426.0,United Kingdom
580027,22266,EASTER DECORATION HANGING BUNNY,3,2011-12-01 12:01:00,0.19,14178.0,United Kingdom
569130,22372,AIRLINE BAG VINTAGE WORLD CHAMPION ,4,2011-09-30 13:46:00,4.25,14911.0,EIRE
566173,22028,PENNY FARTHING BIRTHDAY CARD,24,2011-09-09 12:24:00,0.42,12787.0,Netherlands
575977,72800D,4 BLUE DINNER CANDLES SILVER FLOCK,1,2011-11-13 13:27:00,2.55,17287.0,United Kingdom
574923,21494,ROTATING LEAVES T-LIGHT HOLDER,6,2011-11-07 16:40:00,1.25,17757.0,United Kingdom
565234,21933,PINK VINTAGE PAISLEY PICNIC BAG,1,2011-09-02 09:38:00,2.46,,United Kingdom
549262,22568,FELTCRAFT CUSHION OWL,1,2011-04-07 12:38:00,3.75,14465.0,United Kingdom
555815,22662,LUNCH BAG DOLLY GIRL DESIGN,10,2011-06-07 11:47:00,1.65,13089.0,United Kingdom
579093,15044D,RED PAPER PARASOL,6,2011-11-28 10:54:00,2.95,13081.0,United Kingdom
547106,20712,JUMBO BAG WOODLAND ANIMALS,10,2011-03-21 11:24:00,1.95,15039.0,United Kingdom
537434,21012,ANTIQUE ALL GLASS CANDLESTICK,7,2010-12-06 16:57:00,2.51,,United Kingdom
555275,23302,KNEELING MAT HOUSEWORK  DESIGN,2,2011-06-01 17:18:00,3.29,,United Kingdom
572865,22475,SKULL DESIGN TV DINNER TRAY,3,2011-10-26 13:01:00,4.95,17841.0,United Kingdom
578680,23582,VINTAGE DOILY JUMBO BAG RED ,10,2011-11-25 08:23:00,2.08,16458.0,United Kingdom
547870,85071A,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,3,2011-03-27 14:18:00,2.95,13668.0,United Kingdom
579297,21239,PINK  POLKADOT CUP,1,2011-11-29 11:23:00,1.63,,United Kingdom
542506,20685,DOORMAT RED RETROSPOT,4,2011-01-28 12:06:00,7.95,16523.0,United Kingdom
577540,23394,POSTE FRANCE CUSHION COVER,2,2011-11-20 14:28:00,3.75,14984.0,United Kingdom
542836,22385,JUMBO BAG SPACEBOY DESIGN,5,2011-02-01 11:31:00,1.95,16745.0,United Kingdom
565303,23076,ICE CREAM SUNDAE LIP GLOSS,24,2011-09-02 12:17:00,1.25,,Unspecified
580729,90059B,DIAMANTE HAIR GRIP PACK/2 BLACK DIA,1,2011-12-05 17:24:00,1.65,,United Kingdom
568095,90174,BUTTERFLY HAIR BAND,6,2011-09-23 14:49:00,2.55,14911.0,EIRE
558752,23147,SINGLE ANTIQUE ROSE HOOK IVORY,6,2011-07-03 11:40:00,1.45,16931.0,United Kingdom
563538,23004,TRAVEL CARD WALLET PANTRY,1,2011-08-17 11:48:00,0.42,17841.0,United Kingdom
547418,21314,SMALL GLASS HEART TRINKET POT,8,2011-03-23 10:25:00,2.1,13148.0,United Kingdom
568558,22456,NATURAL SLATE CHALKBOARD LARGE ,1,2011-09-27 16:28:00,4.95,16354.0,United Kingdom
556876,22385,JUMBO BAG SPACEBOY DESIGN,1,2011-06-15 11:56:00,2.08,16241.0,United Kingdom
580272,22338,STAR DECORATION PAINTED ZINC ,4,2011-12-02 12:52:00,0.65,15547.0,United Kingdom
538883,84884a,ANT WHITE WIRE HEART SPIRAL,2,2010-12-14 15:56:00,8.47,,United Kingdom
545523,20979,36 PENCILS TUBE RED RETROSPOT,1,2011-03-03 12:41:00,1.25,14524.0,United Kingdom
568804,22423,REGENCY CAKESTAND 3 TIER,16,2011-09-29 10:52:00,10.95,17819.0,United Kingdom
575851,23502,PLAYING CARDS VINTAGE DOILY ,1,2011-11-11 12:13:00,1.25,14662.0,United Kingdom
538524,22718,CARD CAT AND TREE ,1,2010-12-13 09:35:00,0.85,,United Kingdom
564868,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-08-31 10:42:00,1.69,16842.0,United Kingdom
557502,20661,BLUE POLKADOT PURSE ,1,2011-06-20 15:32:00,2.46,,United Kingdom
542121,82567,"AIRLINE LOUNGE,METAL SIGN",2,2011-01-25 14:33:00,2.1,17515.0,United Kingdom
569246,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,3,2011-10-03 09:57:00,3.29,14096.0,United Kingdom
557040,23286,BLUE VINTAGE SPOT BEAKER,8,2011-06-16 14:22:00,0.85,14243.0,United Kingdom
554986,20727,LUNCH BAG  BLACK SKULL.,5,2011-05-29 12:35:00,1.65,14451.0,United Kingdom
576364,21311,SET/4 BIRD MIRROR MAGNETS ,8,2011-11-14 17:40:00,0.29,15009.0,United Kingdom
537400,82552,WASHROOM METAL SIGN,1,2010-12-06 14:36:00,1.45,17191.0,United Kingdom
577531,22678,FRENCH BLUE METAL DOOR SIGN 3,1,2011-11-20 13:58:00,2.46,,United Kingdom
577773,21791,VINTAGE HEADS AND TAILS CARD GAME ,1,2011-11-21 15:57:00,1.25,16712.0,United Kingdom
566756,23236,STORAGE TIN VINTAGE DOILY ,6,2011-09-14 15:54:00,2.89,12457.0,Switzerland
570827,21986,PACK OF 12 PINK POLKADOT TISSUES,12,2011-10-12 13:14:00,0.39,15831.0,United Kingdom
571908,23169,CLASSIC GLASS COOKIE JAR,6,2011-10-19 14:56:00,4.15,15803.0,United Kingdom
546008,21985,PACK OF 12 HEARTS DESIGN TISSUES ,1,2011-03-08 15:43:00,0.83,,United Kingdom
537638,90116,FRUIT SALAD BAG CHARM,1,2010-12-07 15:28:00,2.51,,United Kingdom
579512,84559A,3D SHEET OF DOG STICKERS,1,2011-11-29 16:47:00,1.63,,United Kingdom
577126,23392,SPACEBOY ROCKET LOLLY MAKERS,12,2011-11-17 19:22:00,2.08,12406.0,Denmark
540546,11001,ASSTD DESIGN RACING CAR PEN,16,2011-01-09 15:56:00,1.69,12766.0,Portugal
580974,22530,MAGIC DRAWING SLATE DOLLY GIRL ,24,2011-12-06 15:17:00,0.42,14293.0,United Kingdom
581126,22969,HOMEMADE JAM SCENTED CANDLES,12,2011-12-07 12:43:00,1.45,18272.0,United Kingdom
567461,22728,ALARM CLOCK BAKELIKE PINK,2,2011-09-20 12:31:00,8.29,,United Kingdom
545907,22489,PACK OF 12 TRADITIONAL CRAYONS,24,2011-03-08 09:24:00,0.42,15806.0,United Kingdom
573553,84509c,SET OF 4 POLKADOT PLACEMATS ,2,2011-10-31 13:48:00,7.46,,United Kingdom
577517,23564,EGG CUP MILKMAID INGRID,4,2011-11-20 13:16:00,1.25,16710.0,United Kingdom
558620,21931,JUMBO STORAGE BAG SUKI,1,2011-06-30 16:39:00,2.08,15584.0,United Kingdom
575063,20728,LUNCH BAG CARS BLUE,1,2011-11-08 12:32:00,1.65,16764.0,United Kingdom
539492,22457,NATURAL SLATE HEART CHALKBOARD ,2,2010-12-20 10:14:00,5.91,,United Kingdom
545536,22169,FAMILY ALBUM WHITE PICTURE FRAME,2,2011-03-03 14:12:00,8.5,12417.0,Belgium
576062,23456,MEDIUM PARLOUR PICTURE FRAME ,3,2011-11-13 15:30:00,4.15,12867.0,United Kingdom
580311,22279,POCKET BAG BLUE PAISLEY RED SPOT,12,2011-12-02 14:48:00,1.25,18245.0,United Kingdom
581146,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,5,2011-12-07 13:53:00,0.55,17602.0,United Kingdom
553831,22795,SWEETHEART RECIPE BOOK STAND,8,2011-05-19 11:36:00,6.75,14442.0,Channel Islands
539436,71143,SILVER BOOK MARK WITH BEADS,1,2010-12-17 14:49:00,2.51,,United Kingdom
575180,22946,WOODEN ADVENT CALENDAR CREAM,24,2011-11-09 08:14:00,12.75,15187.0,United Kingdom
550354,M,Manual,1,2011-04-18 10:28:00,222.75,13811.0,Germany
579524,23119,PACK OF 6 LARGE FRUIT STRAWS ,12,2011-11-30 08:17:00,0.62,16295.0,United Kingdom
548313,22563,HAPPY STENCIL CRAFT,6,2011-03-30 12:15:00,1.25,15353.0,United Kingdom
569462,21034,REX CASH+CARRY JUMBO SHOPPER,1,2011-10-04 11:36:00,0.95,17014.0,United Kingdom
566240,21754,HOME BUILDING BLOCK WORD,1,2011-09-11 11:29:00,6.25,14508.0,United Kingdom
559141,21731,RED TOADSTOOL LED NIGHT LIGHT,5,2011-07-06 13:56:00,1.65,15311.0,United Kingdom
575846,21621,VINTAGE UNION JACK BUNTING,3,2011-11-11 12:07:00,8.5,17364.0,United Kingdom
548404,22197,SMALL POPCORN HOLDER,12,2011-03-31 09:38:00,0.85,16398.0,United Kingdom
575977,23069,EDWARDIAN PHOTO FRAME,2,2011-11-13 13:27:00,6.25,17287.0,United Kingdom
578322,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,2011-11-23 17:10:00,2.95,12948.0,United Kingdom
569331,23528,SPACEBOY WALL ART,6,2011-10-03 13:39:00,3.75,16875.0,United Kingdom
538349,21257,VICTORIAN SEWING BOX MEDIUM,1,2010-12-10 14:59:00,16.13,,United Kingdom
578922,23552,BICYCLE PUNCTURE REPAIR KIT ,11,2011-11-27 12:00:00,2.08,17236.0,United Kingdom
541696,22988,SOLDIERS EGG CUP ,2,2011-01-20 18:08:00,2.46,,United Kingdom
576617,22470,HEART OF WICKER LARGE,3,2011-11-15 16:57:00,5.79,,United Kingdom
579171,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,2,2011-11-28 14:30:00,3.25,13030.0,United Kingdom
544292,20750,RED RETROSPOT MINI CASES,1,2011-02-17 12:33:00,7.95,16745.0,United Kingdom
